Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
225000,415,63,2,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,sale,apartment,-23.570846,-46.751602
1575000,700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.555291,-46.737956
320000,605,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.570846,-46.751602
1150000,1300,135,3,4,3,3,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.560812,-46.756505
230000,446,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.570846,-46.751602
369000,0,60,2,3,2,1,1,0,1,0,São Domingos/São Paulo,sale,apartment,-46.734483,-23.507452
369000,418,64,2,2,1,2,1,0,1,0,São Domingos/São Paulo,sale,apartment,-23.499364,-46.744567
390000,530,65,3,2,1,1,1,0,0,0,São Domingos/São Paulo,sale,apartment,-23.48822,-46.738231
330000,350,52,2,2,1,1,0,0,1,0,São Domingos/São Paulo,sale,apartment,-23.493914,-46.742145
600000,500,73,3,2,1,2,1,0,1,0,São Domingos/São Paulo,sale,apartment,-23.499364,-46.744567
350000,350,59,2,2,1,1,1,0,1,1,São Domingos/São Paulo,sale,apartment,-23.507452,-46.734483
290000,550,56,2,2,1,1,1,1,1,0,São Domingos/São Paulo,sale,apartment,-23.506645,-46.743168
259000,615,50,2,2,1,1,0,0,1,0,São Domingos/São Paulo,sale,apartment,-23.50241,-46.716457
600000,500,74,3,2,1,2,1,0,0,0,São Domingos/São Paulo,sale,apartment,-23.499364,-46.744567
2960700,0,218,4,1,0,6,1,0,1,1,Vila Leopoldina/São Paulo,sale,apartment,-23.532813,-46.717593
820000,800,89,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.52612,-46.731948
932000,600,88,3,3,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.526209,-46.731915
540000,600,50,2,2,1,1,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.528811,-46.729832
1180000,1200,125,3,2,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.532987,-46.731198
675000,700,87,3,2,1,1,1,0,0,0,Vila Leopoldina/São Paulo,sale,apartment,-23.5312,-46.726931
980000,900,96,3,2,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.526952,-46.738716
1250000,1010,142,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.519876,-46.727791
830000,900,94,3,2,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.525499,-46.738791
800000,660,76,3,2,1,2,0,1,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.529032,-46.739764
945000,730,99,3,4,3,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.529075,-46.725799
1350000,1000,141,3,5,3,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.529286,-46.732172
830000,750,88,3,3,2,2,1,1,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.528689,-46.729752
199000,200,38,2,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5269659,-46.6495705
300000,348,61,1,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5292661,-46.6599939
550000,500,64,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5104001,-46.6933207
1220000,1200,126,4,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.526558,-46.6701723
452161,400,67,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,-23.5243101678,-46.6527494481
475000,569,53,2,1,0,1,0,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.5280128,-46.6560456
369000,0,50,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5270398,-46.6489118
369000,0,50,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5270398,-46.6489118
1090000,800,145,4,2,3,3,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-26.9225117,-49.0607072
420000,740,79,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5310265,-46.6650079
210000,200,34,2,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5266448,-46.6518501
178000,210,31,1,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.515565,-46.6871373
620000,454,70,3,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-26.9225117,-49.0607072
770000,1026,93,3,3,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5301471,-46.653243
560000,420,67,3,1,0,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5290652,-46.6523034
670000,505,70,2,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5228334,-46.6609518
383000,1000,57,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5301945,-46.6578405
620000,650,94,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5270311,-46.6508283
330000,0,43,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5136354,-46.6880648
540000,480,63,2,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5278521,-46.6560525
770000,500,70,3,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5296576,-46.6651176
777000,760,103,4,2,1,2,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.515565,-46.6871373
220000,230,34,2,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5268216,-46.650178
339000,390,46,2,1,0,1,0,1,0,0,Barra Funda/São Paulo,sale,apartment,0.0,0.0
640000,500,66,2,1,0,1,0,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.5193489,-46.6661961
600000,690,70,2,2,1,2,0,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.5150596,-46.6877071
1100001,850,132,4,2,1,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5199511,-46.6663511
600000,600,86,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5315181,-46.6616001
1380000,980,145,3,2,1,3,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5229155,-46.658206
595000,550,62,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,0.0,0.0
452161,400,67,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,0.0,0.0
380000,721,34,1,1,0,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5337028,-46.6540031
349000,210,68,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5541922,-46.6470402
2600000,3500,295,3,3,2,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,0.0,0.0
249000,345,39,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5540859,-46.6493172
250000,260,31,1,1,0,0,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5523213,-46.6477449
350000,1500,36,1,1,0,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5725153,-46.6514072
3800000,4874,420,4,3,2,3,0,0,0,0,Bela Vista/São Paulo,sale,apartment,0.0,0.0
500000,150,136,3,1,0,0,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5586274,-46.6443719
477000,933,116,2,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5516288,-46.64665
850000,656,88,2,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5676323,-46.6460844
440000,416,38,1,1,0,0,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5522918,-46.638904
320000,680,35,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5549329,-46.6514078
2540000,1999,350,3,2,1,2,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5626119,-46.6530421
380000,489,47,1,1,0,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5625097,-46.649393
315000,0,63,1,1,0,0,1,0,0,0,Bela Vista/São Paulo,sale,apartment,0.0,0.0
425000,480,65,2,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5571766,-46.6406367
630000,680,62,2,2,1,1,0,1,1,0,Bela Vista/São Paulo,sale,apartment,-26.9225117,-49.0607072
1700000,3200,235,4,4,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5656503,-46.6580769
345000,493,48,2,1,0,0,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-15.5314939,-47.3454718
459000,500,48,2,1,0,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-26.9225117,-49.0607072
848000,1300,120,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5642199,-46.6445031
330000,890,83,2,1,0,0,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5432617,-46.640765
300000,380,60,1,1,0,0,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5579814,-46.6440671
870000,1060,114,3,2,1,1,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5621363,-46.6468868
300000,430,64,1,1,0,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5547396,-46.6484913
519000,0,60,2,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-22.8329885,-47.1658588
370000,390,52,1,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.556315,-46.639936
500000,580,50,1,1,0,1,0,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.551787,-46.6453006
1200000,1200,147,3,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5616787,-46.6476838
710000,800,64,2,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,0.0,0.0
739000,460,65,3,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5630182,-46.6419481
369000,510,45,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5568281,-46.6505596
590000,482,75,2,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5636929,-46.649791
245000,390,30,1,1,0,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5589693,-46.6484946
1300000,732,75,3,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5576278,-46.6559141
630000,850,74,2,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.563579,-46.64573
800000,780,94,2,2,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5643858,-46.642246
1580000,900,130,3,2,1,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5623332,-46.6516858
480000,650,156,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5311944,-46.6372068
750000,700,97,3,2,1,2,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521619,-46.6477017
600000,700,150,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,0.0,0.0
250000,300,80,3,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5260666,-46.6454331
750000,1300,164,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5053909,-46.6227832
610000,500,67,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5219993,-46.6418497
400000,238,62,2,1,0,0,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5277258,-46.6316011
945000,1837,200,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5285179,-46.6321348
480000,638,68,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5243239,-46.6473875
420000,707,80,2,1,0,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5245475,-46.6399594
479000,570,58,2,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5246065,-46.6473265
370000,550,49,2,1,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5306607,-46.6337305
610000,600,67,3,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5246065,-46.6473265
650000,250,130,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5269312,-46.640661
360000,100,120,3,2,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,0.0,0.0
590000,600,70,3,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5246738,-46.6474398
450000,550,61,3,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5216531,-46.6419693
780000,550,140,3,1,0,0,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5307115,-46.6362133
350000,500,70,2,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5209717,-46.6455008
362000,0,56,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5247212,-46.6474648
445000,500,65,3,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5216961,-46.6418459
800000,720,97,3,1,0,2,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5216453,-46.647649
1015000,2200,200,4,2,1,2,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5282186,-46.6338769
435000,700,68,2,2,1,2,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5246738,-46.6474398
368000,240,97,2,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5255856,-46.6386636
479000,578,60,1,1,0,1,0,1,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5246738,-46.6474398
650000,1500,197,3,3,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5293315,-46.6350151
500000,750,130,3,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5288541,-46.6337885
370000,480,52,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5216531,-46.6419693
750000,706,97,3,2,1,2,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5216453,-46.647649
162900,290,33,1,2,1,0,0,0,0,0,Brás/São Paulo,sale,apartment,0.0,0.0
422400,500,74,3,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5454184,-46.6169335
329000,350,51,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5508809,-46.6172008
372960,370,60,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.5453953,-46.6167926
450000,0,64,2,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5457568,-46.6087463
215000,405,45,1,1,0,0,1,0,0,0,Brás/São Paulo,sale,apartment,0.0,0.0
392700,400,39,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5493698,-46.6156927
384000,360,53,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5492906,-46.6049415
240000,0,32,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5464599,-46.6235178
280000,375,54,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5369443,-46.594066
228000,378,45,1,1,0,0,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5479645,-46.621514
190000,370,30,1,2,1,0,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5468185,-46.6237295
318500,334,56,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5369443,-46.594066
255000,360,48,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5499427,-46.6224373
498000,493,62,2,2,1,2,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5528686,-46.615589
235000,300,74,1,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5357211,-46.5951336
220000,300,30,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5477377,-46.6234221
371735,472,59,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5494259,-46.616415
255000,360,49,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,0.0,0.0
460000,460,60,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5453953,-46.6167926
219000,250,45,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5356869,-46.5950989
210000,370,42,1,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5413195,-46.6197254
400000,0,64,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5457568,-46.6087463
554400,470,72,3,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5453953,-46.6167926
345173,336,42,1,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5529071,-46.6156449
351849,360,45,1,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5529071,-46.6156449
379000,450,65,3,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5357406,-46.5950852
160000,235,32,1,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5386455,-46.6049273
650000,480,196,4,3,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5411285,-46.6056896
358900,350,63,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5400891,-46.6246092
235000,240,44,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5381359,-46.5978855
240000,0,32,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5464599,-46.6235178
240000,0,32,1,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5464599,-46.6235178
230000,370,50,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5413195,-46.6197254
320000,370,50,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5491235,-46.6191217
360000,390,65,3,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5373197,-46.5949753
240000,330,40,1,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,0.0,0.0
370000,0,51,2,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.542363,-46.6255816
279000,350,45,2,2,1,0,0,0,1,0,Brás/São Paulo,sale,apartment,0.0,0.0
219900,200,41,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5357406,-46.5950852
360000,950,54,1,2,1,2,0,1,1,0,Brás/São Paulo,sale,apartment,-23.5743663,-46.5923311
280000,220,48,2,1,0,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5411563,-46.6206154
380000,450,90,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5364682,-46.610802
268700,0,45,2,1,0,0,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5492391,-46.6175015
280000,352,31,1,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5470979,-46.624788
400000,0,65,3,2,1,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5496259,-46.6113732
535000,655,68,3,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.5469602,-46.6197857
360000,950,54,1,2,1,2,0,1,1,0,Brás/São Paulo,sale,apartment,-23.5743663,-46.5923311
350000,0,50,2,1,0,1,1,0,0,0,Brás/São Paulo,sale,apartment,-23.5447865,-46.6060781
225000,350,33,1,1,0,0,0,1,0,0,Brás/São Paulo,sale,apartment,-23.5469464,-46.6236048
394000,0,57,2,1,0,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5494259,-46.616415
390000,250,35,1,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5515735,-46.6514875
658000,800,90,2,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5515103,-46.6532505
295000,450,42,1,2,1,0,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5491833,-46.6425156
388000,350,64,2,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5485645,-46.6415917
679000,606,60,2,2,1,1,1,0,1,0,Consolação/São Paulo,sale,apartment,-23.5526306,-46.6515889
790000,895,85,2,1,0,0,0,0,0,0,Consolação/São Paulo,sale,apartment,0.0,0.0
300000,738,39,1,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5492047,-46.645271
480000,400,40,1,1,0,1,0,1,1,0,Consolação/São Paulo,sale,apartment,-23.5518635,-46.6549948
390000,365,35,1,1,0,1,0,1,1,0,Consolação/São Paulo,sale,apartment,-23.5528424,-46.6511485
450000,440,56,1,1,0,0,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.55129,-46.6504394
435000,450,70,2,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5518407,-46.6546978
1300000,670,75,3,3,2,1,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.5576278,-46.6559141
425000,650,38,1,1,0,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5550042,-46.6538912
850000,910,110,2,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5509966,-46.647797
395000,608,52,1,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5631777,-46.643519
530000,550,68,2,2,1,1,0,1,1,0,Liberdade/São Paulo,sale,apartment,-23.559635,-46.6342959
269000,150,46,1,1,0,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5552864,-46.6284736
240000,380,55,1,1,0,0,0,1,0,0,Liberdade/São Paulo,sale,apartment,-23.552992,-46.6283167
359000,370,59,3,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5535307,-46.62803
720000,500,67,2,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.559635,-46.6342959
410000,730,43,1,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5642916,-46.6322604
399000,760,75,2,1,0,0,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5616968,-46.6376416
300000,0,78,2,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5624819,-46.6385915
379877,450,40,1,1,0,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-22.8329885,-47.1658588
560000,0,73,3,2,0,2,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5667843,-46.6299201
495900,700,69,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5588607,-46.6338127
494000,700,69,2,2,1,1,0,1,1,0,Liberdade/São Paulo,sale,apartment,-23.5588607,-46.6338127
496000,700,69,2,2,1,1,0,1,1,0,Liberdade/São Paulo,sale,apartment,-23.5588607,-46.6338127
350000,446,53,2,1,0,2,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.556144,-46.6290349
259900,0,48,2,1,0,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5540003,-46.6281125
250000,453,45,1,1,0,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5552938,-46.6285289
199000,200,48,1,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5617874,-46.6285061
380000,700,87,2,1,0,0,1,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5601274,-46.6332099
209900,0,34,1,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5592698,-46.6237434
900000,0,167,3,1,0,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5678418,-46.6351159
420000,690,78,2,1,0,1,0,1,0,0,Liberdade/São Paulo,sale,apartment,-23.5579833,-46.6316358
240000,358,50,1,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5528718,-46.628172
205000,350,40,2,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5533418,-46.6285067
691000,1835,75,3,2,1,2,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5693844,-46.6340343
650000,800,110,3,2,1,1,0,0,0,0,Liberdade/São Paulo,sale,apartment,0.0,0.0
371000,390,44,2,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5592698,-46.6237434
600000,1250,75,2,2,1,1,0,1,0,0,Liberdade/São Paulo,sale,apartment,-23.5661129,-46.6417421
970000,700,95,3,2,1,2,0,0,1,0,Pari/São Paulo,sale,apartment,-23.5289017,-46.6023121
350000,380,53,2,1,0,1,0,0,1,0,Pari/São Paulo,sale,apartment,-23.5252904,-46.6032356
340000,480,56,1,1,0,1,0,1,0,0,República/São Paulo,sale,apartment,0.0,0.0
900000,980,245,4,3,1,1,1,1,0,0,República/São Paulo,sale,apartment,-23.5435717,-46.6464155
580000,0,65,2,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5451075,-46.642778
410000,420,48,1,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,0.0,0.0
200000,200,30,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5451599,-46.6439754
225000,215,36,1,1,0,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5405386,-46.6437062
476000,550,50,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.4855794,-46.7087635
300000,568,53,2,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5459454,-46.6466066
2300000,0,393,3,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5462519,-46.6432651
259900,405,43,1,2,1,0,1,1,0,0,República/São Paulo,sale,apartment,-23.5421669,-46.646726
218000,350,45,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5387106,-46.6462672
690000,1200,127,3,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5416959,-46.6456572
2300000,0,393,3,4,0,1,0,0,0,0,República/São Paulo,sale,apartment,-23.544085,-46.6425002
290000,645,42,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5446125,-46.644137
349000,400,36,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5436881,-46.6452205
409000,400,50,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5437255,-46.6449036
445000,400,50,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.543724,-46.6449578
640000,500,49,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5407898,-46.6430678
485000,450,45,1,1,0,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5407898,-46.6430678
310000,359,47,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5421096,-46.6412049
435900,400,45,1,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5409625,-46.6431693
350000,560,57,1,1,0,0,1,0,0,0,República/São Paulo,sale,apartment,-23.5426902,-46.6465377
368000,480,70,2,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5424963,-46.6386349
294000,0,31,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5434743,-46.6454238
298000,538,46,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,0.0,0.0
930000,2000,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538683,-46.6590351
335000,400,36,1,2,1,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5312368,-46.6565733
424000,500,50,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.531177,-46.6515444
300000,350,54,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.534921,-46.6532127
350000,390,36,1,1,0,1,0,1,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5339913,-46.6490184
